StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Email,Phone,ReportingPeriod
SID_2024270,72,84.94,Paid,7,60.9,1,Enrolled,rfox@example.net,(642)396-2785,2
SID_2024270,71,84.26,Paid,7,60.9,1,Enrolled,rfox@example.net,(642)396-2785,3
SID_2024270,69,84.29,Paid,7,60.9,1,Enrolled,rfox@example.net,(642)396-2785,4
SID_2024271,73,73.54,Paid,9,74.26,0,Enrolled,willie14@example.org,+1-895-501-1371x890,1
SID_2024271,75,78.01,Paid,9,74.26,0,Enrolled,willie14@example.org,+1-895-501-1371x890,2
SID_2024271,75,73.28,Paid,9,74.26,0,Enrolled,willie14@example.org,+1-895-501-1371x890,3
SID_2024271,69,73.8,Paid,9,74.26,0,Enrolled,willie14@example.org,+1-895-501-1371x890,4
SID_2024272,92,85.56,Paid,6,84.07,0,Graduate,stephenlong@example.org,391.455.8115,1
SID_2024272,93,88.21,Paid,6,84.07,0,Graduate,stephenlong@example.org,391.455.8115,2
SID_2024272,97,91.45,Paid,6,84.07,0,Graduate,stephenlong@example.org,391.455.8115,3
SID_2024272,95,95.89,Paid,6,84.07,0,Graduate,stephenlong@example.org,391.455.8115,4
SID_2024273,69,35.05,Paid,4,38.22,1,Dropout,scottshannon@example.org,618.216.8182x933,1
SID_2024273,70,39.46,Paid,4,38.22,1,Dropout,scottshannon@example.org,618.216.8182x933,2
SID_2024273,75,42.73,Paid,4,38.22,1,Dropout,scottshannon@example.org,618.216.8182x933,3
SID_2024273,78,46.82,Paid,4,38.22,1,Dropout,scottshannon@example.org,618.216.8182x933,4
SID_2024274,87,81.93,Paid,7,83.56,0,Graduate,victor60@example.com,+1-393-730-0355,1
SID_2024274,87,85.55,Paid,7,83.56,0,Graduate,victor60@example.com,+1-393-730-0355,2
SID_2024274,91,86.98,Paid,7,83.56,0,Graduate,victor60@example.com,+1-393-730-0355,3
SID_2024274,89,92.13,Paid,7,83.56,0,Graduate,victor60@example.com,+1-393-730-0355,4
SID_2024275,91,79.12,Paid,13,84.83,0,Graduate,jessica31@example.org,(999)800-2579,1
SID_2024275,91,82.94,Paid,13,84.83,0,Graduate,jessica31@example.org,(999)800-2579,2
SID_2024275,92,87.14,Paid,13,84.83,0,Graduate,jessica31@example.org,(999)800-2579,3
SID_2024275,97,84.31,Paid,13,84.83,0,Graduate,jessica31@example.org,(999)800-2579,4
SID_2024276,71,74.85,Paid,3,60.15,0,Enrolled,pcooper@example.net,001-307-954-2553,1
SID_2024276,72,69.97,Paid,3,60.15,0,Enrolled,pcooper@example.net,001-307-954-2553,2
SID_2024276,69,77.47,Paid,3,60.15,0,Enrolled,pcooper@example.net,001-307-954-2553,3
SID_2024276,69,74.56,Paid,3,60.15,0,Enrolled,pcooper@example.net,001-307-954-2553,4
SID_2024277,86,82.92,Paid,5,80.96,1,Graduate,kristopher46@example.net,865-707-7540,1
SID_2024277,89,88.74,Paid,5,80.96,1,Graduate,kristopher46@example.net,865-707-7540,2
SID_2024277,88,86.97,Paid,5,80.96,1,Graduate,kristopher46@example.net,865-707-7540,3
SID_2024277,93,96.24,Paid,5,80.96,1,Graduate,kristopher46@example.net,865-707-7540,4
SID_2024278,90,70.53,Paid,5,55.33,0,Enrolled,robertsanchez@example.org,6984622550,1
SID_2024278,85,71.5,Paid,5,55.33,0,Enrolled,robertsanchez@example.org,6984622550,2
SID_2024278,84,68.27,Paid,5,55.33,0,Enrolled,robertsanchez@example.org,6984622550,3
SID_2024278,84,68.19,Paid,5,55.33,0,Enrolled,robertsanchez@example.org,6984622550,4
SID_2024279,98,97.56,Paid,10,74.59,1,Graduate,shelleyskinner@example.net,(862)932-3916,1
SID_2024279,98,100.0,Paid,10,74.59,1,Graduate,shelleyskinner@example.net,(862)932-3916,2
SID_2024279,100,100.0,Paid,10,74.59,1,Graduate,shelleyskinner@example.net,(862)932-3916,3
SID_2024279,100,100.0,Paid,10,74.59,1,Graduate,shelleyskinner@example.net,(862)932-3916,4
SID_2024280,88,85.82,Paid,6,90.79,1,Graduate,vhenderson@example.net,(823)418-7238x33486,1
SID_2024280,89,89.01,Paid,6,90.79,1,Graduate,vhenderson@example.net,(823)418-7238x33486,2
SID_2024280,90,89.49,Paid,6,90.79,1,Graduate,vhenderson@example.net,(823)418-7238x33486,3
SID_2024280,91,97.43,Paid,6,90.79,1,Graduate,vhenderson@example.net,(823)418-7238x33486,4
SID_2024281,40,30.0,Overdue,2,25.97,0,Dropout,snydertracey@example.net,408-324-7567,1
SID_2024281,40,30.0,Overdue,2,25.97,0,Dropout,snydertracey@example.net,408-324-7567,2
SID_2024281,42,30.0,Overdue,2,25.97,0,Dropout,snydertracey@example.net,408-324-7567,3
SID_2024281,46,30.49,Overdue,2,25.97,0,Dropout,snydertracey@example.net,408-324-7567,4
SID_2024282,91,85.34,Due,5,57.09,0,Enrolled,williamsfrederick@example.com,846.604.8545x06007,1
SID_2024282,91,87.68,Due,5,57.09,0,Enrolled,williamsfrederick@example.com,846.604.8545x06007,2
SID_2024282,93,86.86,Due,5,57.09,0,Enrolled,williamsfrederick@example.com,846.604.8545x06007,3
SID_2024282,95,81.48,Due,5,57.09,0,Enrolled,williamsfrederick@example.com,846.604.8545x06007,4
SID_2024283,40,40.62,Overdue,3,36.38,0,Dropout,youngtammie@example.org,+1-859-507-4789x557,1
SID_2024283,40,37.12,Overdue,3,36.38,0,Dropout,youngtammie@example.org,+1-859-507-4789x557,2
SID_2024283,45,45.74,Overdue,3,36.38,0,Dropout,youngtammie@example.org,+1-859-507-4789x557,3
SID_2024283,49,48.05,Overdue,3,36.38,0,Dropout,youngtammie@example.org,+1-859-507-4789x557,4
SID_2024284,90,85.5,Paid,7,75.26,0,Graduate,micheleromero@example.net,977-975-2455,1
SID_2024284,93,90.65,Paid,7,75.26,0,Graduate,micheleromero@example.net,977-975-2455,2
SID_2024284,95,93.9,Paid,7,75.26,0,Graduate,micheleromero@example.net,977-975-2455,3
SID_2024284,97,90.22,Paid,7,75.26,0,Graduate,micheleromero@example.net,977-975-2455,4
SID_2024285,91,78.68,Paid,8,71.5,0,Graduate,michael19@example.net,(245)716-8861x011,1
SID_2024285,91,81.3,Paid,8,71.5,0,Graduate,michael19@example.net,(245)716-8861x011,2
SID_2024285,92,80.77,Paid,8,71.5,0,Graduate,michael19@example.net,(245)716-8861x011,3
SID_2024285,97,89.75,Paid,8,71.5,0,Graduate,michael19@example.net,(245)716-8861x011,4
SID_2024286,54,46.64,Overdue,3,56.08,0,Dropout,kramos@example.net,(556)666-9476,1
SID_2024286,57,55.08,Overdue,3,56.08,0,Dropout,kramos@example.net,(556)666-9476,2
SID_2024286,60,55.19,Overdue,3,56.08,0,Dropout,kramos@example.net,(556)666-9476,3
SID_2024286,63,60.84,Overdue,3,56.08,0,Dropout,kramos@example.net,(556)666-9476,4
SID_2024287,97,85.93,Paid,6,72.22,0,Graduate,lvelazquez@example.org,796-699-4273x252,1
SID_2024287,97,86.53,Paid,6,72.22,0,Graduate,lvelazquez@example.org,796-699-4273x252,2
SID_2024287,98,90.1,Paid,6,72.22,0,Graduate,lvelazquez@example.org,796-699-4273x252,3
SID_2024287,99,97.78,Paid,6,72.22,0,Graduate,lvelazquez@example.org,796-699-4273x252,4
SID_2024288,40,35.64,Due,1,54.57,0,Dropout,shawnnewman@example.net,001-287-491-5391x600,1
SID_2024288,40,38.07,Due,1,54.57,0,Dropout,shawnnewman@example.net,001-287-491-5391x600,2
SID_2024288,46,43.12,Due,1,54.57,0,Dropout,shawnnewman@example.net,001-287-491-5391x600,3
SID_2024288,50,47.37,Due,1,54.57,0,Dropout,shawnnewman@example.net,001-287-491-5391x600,4
SID_2024289,90,64.8,Paid,3,58.72,0,Enrolled,smithkim@example.org,786.887.1382,1
SID_2024289,89,59.41,Paid,3,58.72,0,Enrolled,smithkim@example.org,786.887.1382,2
SID_2024289,84,60.1,Paid,3,58.72,0,Enrolled,smithkim@example.org,786.887.1382,3
SID_2024289,88,62.52,Paid,3,58.72,0,Enrolled,smithkim@example.org,786.887.1382,4
SID_2024290,40,37.18,Due,2,28.33,0,Dropout,rubiohannah@example.org,+1-234-307-2830x737,1
SID_2024290,41,42.35,Due,2,28.33,0,Dropout,rubiohannah@example.org,+1-234-307-2830x737,2
SID_2024290,43,48.56,Due,2,28.33,0,Dropout,rubiohannah@example.org,+1-234-307-2830x737,3
SID_2024290,47,52.23,Due,2,28.33,0,Dropout,rubiohannah@example.org,+1-234-307-2830x737,4
SID_2024291,88,79.9,Paid,14,90.99,0,Graduate,william22@example.org,3784746618,1
SID_2024291,91,83.8,Paid,14,90.99,0,Graduate,william22@example.org,3784746618,2
SID_2024291,93,83.56,Paid,14,90.99,0,Graduate,william22@example.org,3784746618,3
SID_2024291,95,81.46,Paid,14,90.99,0,Graduate,william22@example.org,3784746618,4
SID_2024292,90,89.49,Paid,7,84.98,1,Graduate,nnichols@example.com,581-551-7665x07394,1
SID_2024292,93,91.2,Paid,7,84.98,1,Graduate,nnichols@example.com,581-551-7665x07394,2
SID_2024292,95,96.65,Paid,7,84.98,1,Graduate,nnichols@example.com,581-551-7665x07394,3
SID_2024292,97,94.48,Paid,7,84.98,1,Graduate,nnichols@example.com,581-551-7665x07394,4
SID_2024293,89,64.46,Due,8,62.39,0,Enrolled,owright@example.com,+1-549-672-2915x12295,1
SID_2024293,90,59.65,Due,8,62.39,0,Enrolled,owright@example.com,+1-549-672-2915x12295,2
SID_2024293,93,61.21,Due,8,62.39,0,Enrolled,owright@example.com,+1-549-672-2915x12295,3
SID_2024293,89,59.69,Due,8,62.39,0,Enrolled,owright@example.com,+1-549-672-2915x12295,4
SID_2024294,72,72.46,Due,9,61.53,0,Enrolled,kyle57@example.org,001-517-603-3181x1566,1
SID_2024294,71,72.37,Due,9,61.53,0,Enrolled,kyle57@example.org,001-517-603-3181x1566,2
SID_2024294,76,75.21,Due,9,61.53,0,Enrolled,kyle57@example.org,001-517-603-3181x1566,3
SID_2024294,75,73.68,Due,9,61.53,0,Enrolled,kyle57@example.org,001-517-603-3181x1566,4
SID_2024295,93,84.56,Paid,7,60.77,1,Enrolled,mevans@example.org,537-594-7941,1
SID_2024295,90,83.78,Paid,7,60.77,1,Enrolled,mevans@example.org,537-594-7941,2
SID_2024295,93,79.09,Paid,7,60.77,1,Enrolled,mevans@example.org,537-594-7941,3
SID_2024295,95,83.69,Paid,7,60.77,1,Enrolled,mevans@example.org,537-594-7941,4
SID_2024296,77,70.19,Paid,6,79.83,1,Enrolled,linda93@example.org,7134789114,1
SID_2024296,78,71.49,Paid,6,79.83,1,Enrolled,linda93@example.org,7134789114,2
SID_2024296,80,72.08,Paid,6,79.83,1,Enrolled,linda93@example.org,7134789114,3
SID_2024296,74,70.99,Paid,6,79.83,1,Enrolled,linda93@example.org,7134789114,4
SID_2024297,78,88.26,Paid,7,57.74,0,Enrolled,gmercer@example.com,+1-478-730-7106x0013,1
SID_2024297,77,83.76,Paid,7,57.74,0,Enrolled,gmercer@example.com,+1-478-730-7106x0013,2
SID_2024297,82,87.74,Paid,7,57.74,0,Enrolled,gmercer@example.com,+1-478-730-7106x0013,3
SID_2024297,81,80.86,Paid,7,57.74,0,Enrolled,gmercer@example.com,+1-478-730-7106x0013,4
SID_2024298,40,30.0,Overdue,3,52.01,0,Dropout,xpotter@example.org,001-651-979-4322x971,1
SID_2024298,40,30.0,Overdue,3,52.01,0,Dropout,xpotter@example.org,001-651-979-4322x971,2
SID_2024298,43,30.0,Overdue,3,52.01,0,Dropout,xpotter@example.org,001-651-979-4322x971,3
SID_2024298,48,31.72,Overdue,3,52.01,0,Dropout,xpotter@example.org,001-651-979-4322x971,4
SID_2024299,96,83.53,Paid,12,86.98,0,Graduate,garciacynthia@example.com,(669)509-9232,1
SID_2024299,96,83.27,Paid,12,86.98,0,Graduate,garciacynthia@example.com,(669)509-9232,2
SID_2024299,100,91.94,Paid,12,86.98,0,Graduate,garciacynthia@example.com,(669)509-9232,3
SID_2024299,98,96.3,Paid,12,86.98,0,Graduate,garciacynthia@example.com,(669)509-9232,4
SID_2024300,99,97.66,Paid,8,92.87,0,Graduate,jlin@example.org,+1-771-413-2001x166,1
SID_2024300,100,99.77,Paid,8,92.87,0,Graduate,jlin@example.org,+1-771-413-2001x166,2
SID_2024300,100,100.0,Paid,8,92.87,0,Graduate,jlin@example.org,+1-771-413-2001x166,3
SID_2024300,100,100.0,Paid,8,92.87,0,Graduate,jlin@example.org,+1-771-413-2001x166,4
